1.1876,10.509,0.8334,325.91,0
1.1877,10.509,0.8184,325.97,0
1.1877,10.51,0.80716,326.01,0
1.1878,10.51,0.79617,326.04,0
1.1878,10.511,0.78543,326.08,0
1.1879,10.511,0.77494,326.12,0
1.188,10.512,0.74758,326.22,0
1.1881,10.514,0.72191,326.32,0
1.1883,10.515,0.69784,326.42,0
1.1884,10.516,0.67529,326.51,0
1.1885,10.517,0.65418,326.6,0
1.1887,10.519,0.62536,326.73,0
1.1889,10.52,0.59929,326.86,0
1.1891,10.522,0.57575,326.98,0
1.1892,10.523,0.55909,327.07,0
1.1892,10.523,0.55909,327.07,0
1.1892,10.523,0.55858,327.08,0
1.1893,10.523,0.55808,327.08,0
1.1893,10.523,0.55758,327.08,0
1.1893,10.523,0.55533,327.09,0
1.1893,10.523,0.55334,327.11,0
1.1893,10.523,0.55334,327.11,0
1.1893,10.523,0.55284,327.11,0
1.1893,10.523,0.55235,327.11,0
1.1893,10.523,0.55186,327.11,0
1.1893,10.524,0.54964,327.13,0
1.1894,10.524,0.54744,327.14,0
1.1894,10.524,0.54528,327.15,0
1.1894,10.524,0.54313,327.17,0
1.1895,10.525,0.53689,327.2,0
1.1895,10.525,0.53086,327.24,0
1.1896,10.525,0.52615,327.27,0
1.1896,10.526,0.52157,327.3,0
1.1897,10.526,0.51713,327.33,0
1.1897,10.527,0.5128,327.36,0
1.1898,10.527,0.50361,327.43,0
1.19,10.528,0.495,327.49,0
1.1901,10.529,0.48693,327.55,0
1.1902,10.53,0.47936,327.61,0
1.1903,10.53,0.47227,327.67,0
1.1905,10.532,0.46094,327.78,0
1.1907,10.533,0.45084,327.88,0
1.1909,10.534,0.44185,327.98,0
1.1911,10.536,0.43385,328.08,0
1.1913,10.537,0.42674,328.18,0
1.1915,10.538,0.42042,328.28,0
1.192,10.541,0.40753,328.51,0
1.1925,10.544,0.39797,328.74,0
1.193,10.547,0.3909,328.97,0
1.1934,10.549,0.38692,329.14,0
1.1937,10.551,0.38374,329.3,0
1.1941,10.553,0.3812,329.46,0
1.1945,10.555,0.37919,329.62,0
1.1948,10.557,0.37758,329.78,0
1.1952,10.559,0.37632,329.94,0
1.1956,10.561,0.37532,330.1,0
1.196,10.563,0.3744,330.29,0
1.1964,10.565,0.37372,330.48,0
1.1969,10.568,0.37322,330.66,0
1.1973,10.57,0.37285,330.85,0
1.1977,10.572,0.37259,331.04,0
1.1982,10.575,0.37241,331.22,0
1.1986,10.577,0.3723,331.41,0
1.1992,10.58,0.37222,331.65,0
1.1997,10.583,0.37219,331.89,0
1.2,10.584,0.37219,332.01,0
1.2,10.584,0.37219,332.01,0
1.2,10.585,0.37146,332.01,0
1.2,10.585,0.37074,332.01,0
1.2,10.585,0.37001,332.01,0
1.2,10.585,0.36679,332.01,0
1.2,10.585,0.36359,332.01,0
1.2,10.586,0.36041,332.01,0
1.2,10.586,0.35726,332.01,0
1.2,10.587,0.3451,332.01,0
1.2,10.588,0.33592,332.01,0
1.2,10.589,0.32697,332.01,0
1.2,10.59,0.31823,332.01,0
1.2,10.591,0.3097,332.01,0
1.2,10.593,0.28887,332.01,0
1.2,10.595,0.26932,332.01,0
1.2,10.596,0.251,332.01,0
1.2,10.598,0.23384,332.01,0
1.2,10.6,0.21778,332.01,0
1.2,10.602,0.19233,332.01,0
1.2,10.604,0.1697,332.01,0
1.2,10.606,0.14961,332.01,0
1.2,10.608,0.13181,332.01,0
1.2,10.61,0.11605,332.01,0
1.2,10.611,0.10212,332.01,0
1.2,10.613,0.084235,332.01,0
1.2,10.614,0.069415,332.01,0
1.2,10.615,0.059083,332.01,0
1.2,10.616,0.050266,332.01,0
1.2,10.617,0.042746,332.01,0
1.2,10.618,0.036339,332.01,0
1.2,10.618,0.030883,332.01,0
1.2,10.619,0.02624,332.01,0
1.2,10.619,0.021583,332.01,0
1.2,10.619,0.017749,332.01,0
1.2,10.62,0.014592,332.01,0
1.2,10.62,0.011995,332.01,0
1.2,10.62,0.0098588,332.01,0
1.2,10.62,0.008102,332.01,0
1.2,10.621,0.0066577,332.01,0
1.2,10.621,0.0052232,332.01,0
1.2,10.621,0.0040975,332.01,0
1.2,10.621,0.0032142,332.01,0
1.2,10.621,0.0025211,332.01,0
1.2,10.621,0.0019774,332.01,0
1.2,10.621,0.0015509,332.01,0
1.2,10.621,0.0012164,332.01,0
1.2,10.621,0.00089698,332.01,0
1.2,10.621,0.00066152,332.01,0
1.2,10.621,0.00048791,332.01,0
1.2,10.621,0.00035985,332.01,0
1.2,10.621,0.00026539,332.01,0
1.2,10.621,0.00019572,332.01,0
1.2,10.621,0.00014434,332.01,0
1.2,10.621,9.481e-05,332.01,0
1.2,10.621,6.2388e-05,332.01,0
1.2,10.621,4.1114e-05,332.01,0
1.2,10.621,2.7089e-05,332.01,0
1.2,10.621,1.7825e-05,332.01,0
1.2,10.621,1.1723e-05,332.01,0
1.2,10.621,7.722e-06,332.01,0
1.2,10.621,4.1581e-06,332.01,0
1.2,10.621,2.3101e-06,332.01,0
1.2,10.621,1.3204e-06,332.01,0
1.2,10.621,7.507e-07,332.01,0
1.2,10.621,4.1825e-07,332.01,0
1.2,10.621,2.3321e-07,332.01,0
1.2,10.621,1.371e-07,332.01,0
1.2,10.621,3.916e-08,332.01,0
1.2,10.621,0,332.01,0
1.2,10.621,0,332.01,0
1.2,10.621,0,332.01,0
1.2,10.621,0,332.01,0
1.2,10.621,2.065e-11,332.01,0
1.2,10.621,0,332.01,0
1.2,10.621,4.7505e-10,332.01,0
1.2,10.621,1.9878e-10,332.01,0
1.2,10.621,0,332.01,0
1.2,10.621,0,332.01,0
